d,v,t,a,label
5.571250370222044,2.2588705799750173,68.7074765726302,36.35516026280303,0.5807500521964677
1.2054760232307054,1.3971227244383315,19.554517480325927,28.031001759834794,0.5141965096603857
4.205470003473098,7.4468170798008675,54.17420140440281,31.485194776191193,0.049916463278879775
2.565946891105978,14.91894609064852,26.62982748915828,39.319639019194035,0.09504933598952225
9.065888559062369,10.282665361667078,68.56104102658956,28.736050091530867,0.9329177939202188
4.510837985739725,14.076195868226268,35.87286636744687,6.122490922656432,0.9939353621287333
8.226538376962868,3.182494019739104,53.646640032539615,14.3124650705167,0.494871582551906
2.8241175715154845,8.874551471553199,79.23783471357928,21.70237316212554,0.35015617850234426
9.792689394127002,1.9073125162630256,109.43235708441462,4.50697938613856,0.17922600790688892
7.214386983015524,14.129540469598073,56.35103507827076,33.00891698067183,0.09466854611086051
4.499621160529304,5.892672495684709,24.928185427001793,48.30449149329837,0.8338772909704649
6.095255876508602,13.434304771241074,31.041301295630536,20.528606700549172,0.14464587570423948
2.987888347981911,6.290406218812927,73.49517347287882,2.5912921912600586,0.8114429999328564
8.886753765778284,5.117168265028497,81.49718023541745,42.03841782307019,0.793716830979572
0.5126060114957698,14.47364838586321,26.697253305620823,29.998754591862504,0.6198883095701136
5.440301155436676,10.376499879464198,2.1164385771878935,15.682750247635823,0.9197293381555669
6.1011431067906,5.571695532302943,24.761194837435635,8.489971468417117,0.27096030280846717
1.0645331092066463,8.56850768474963,62.96205578937919,25.01195390647471,0.39116822005621854
1.5346054989373128,1.2620807355609727,14.40876381698562,38.45263781528509,0.11370506018099491
7.147096964394471,11.566282741622297,57.312596216135,20.178785131859993,0.7717692905845411
2.4781121152994516,13.199263959645894,112.2352154906932,0.3585276373959889,0.8030240801294942
9.900130798844446,3.1169337497550424,17.71498911003515,33.38821091290941,0.337511600850248
2.667527449773143,5.149924256396309,1.868154193656797,5.196830947138375,0.11721543584539018
9.517628427134914,8.227490898726879,70.96389805419574,39.41475796225804,0.04165624099642584
3.303235353046647,10.010206099281357,80.8629192611677,30.059133873032618,0.5308582916517767
3.896192030625729,11.21728203651678,70.4729382059983,7.9138592951348175,0.4841389272284269
5.440881609869732,14.073167652202837,71.0217684732946,25.678521112414813,0.3083471593279994
7.113575578302928,5.556689505249464,57.90458402768796,35.228585158713614,0.20361747066005909
4.465976517939177,4.327545712884235,33.9964039359685,46.55558840663217,0.5522116788677949
9.978417498117171,4.393595774225491,10.925642537182569,49.088983978399,0.5813894485547809
9.077369395158966,14.177387752989363,13.352066320329982,30.430760464367395,0.994990577913586
1.5118044460341438,11.688184278254312,52.35471094084397,13.958594460298485,0.4665903689914356
6.552052382445579,8.191800921199512,113.05871894881123,34.68322637608459,0.0015552215747621778
1.6478649452101573,2.928440113255287,113.72165932460067,11.411814439848744,0.7213458134586008
1.420855825183776,8.576075156347523,118.46261904660187,10.585719094998064,0.04351586360089621
9.550554681095768,8.151774517651912,36.81933756027908,38.428327156529924,0.14117078728010435
7.4185136224579376,5.9698569978808464,98.12707989090909,12.151500603307113,0.9181691685359951
7.099376130064956,7.010285755948756,66.25914480104728,49.357499208375756,0.360728719467879
0.3103936688701575,8.860405551506902,61.25381742122602,13.919094647316726,0.3456433100213311
2.5987538574139775,1.4440091975532012,71.4160126290849,32.81085126275504,0.22519823361457658
7.055878711213123,9.369279340776536,67.13208468034433,32.09438644374064,0.5404439798004378
1.4347308261410987,9.925001079212096,90.6848758007557,3.5756094170620756,0.45180414195814167
9.819373695695452,14.781094731857445,43.012450944988345,20.030045981535554,0.46509238705688305
6.192023384692674,1.595915303341029,46.36651314136469,7.759703361371812,0.4245356609648371
6.969923147180843,11.716901432207242,104.28700396235101,49.724105277112045,0.5741352200878321
3.0332050678117,6.735821859526544,35.958042672797546,30.04973805503018,0.026843027440385137
5.317647599489497,2.5759225583877834,31.12458657163891,34.739973152053224,0.5763227698375019
0.8742117223684086,8.074521049238404,81.24335128060022,6.742650663236621,0.7065836454801423
2.525585125993905,4.68450973153239,71.3228532578573,6.607391828984288,0.7866503613887345
5.5708223187345025,12.03043532464494,33.058041671201366,39.31932969881382,0.9555878230689363
3.4309001816366127,2.5259582117720285,46.51845424033596,28.391140217712124,0.7806095426519889
1.1982773125422643,13.9768532429561,24.573549755508935,40.463154068008336,0.6220880655340122
8.865780523885238,5.557243913470106,101.32582691567816,25.676240809280227,0.33430138878263593
0.1904469309997634,9.474423860058597,5.892233790443435,7.838070550679122,0.9466265762748071
1.4216691736152363,3.5223072529402435,38.01041806378204,21.56935456285914,0.6262094273376003
6.3151380613935775,4.818102088610494,63.03384587802527,27.36877343696661,0.6669649592000921
1.7189045524145017,11.35057380820213,40.54249689757067,18.938436098349378,0.5753534989223307
0.8916244274523707,13.255264295146272,74.66577857926714,19.13468024069592,0.303040579484003
9.177002719843555,3.778793880252383,116.16776494320091,43.36099091264961,0.43055075240970175
0.4566611638240704,7.131077854728706,66.34656142895359,12.856806933471498,0.7733220425758446
1.3198849844315577,7.5791820540753605,16.28676063931675,30.34985224575935,0.7174434558187074
2.2584040803623484,3.5169472785196456,69.14073330489357,3.599313041347374,0.05163077319820242
5.459547446560798,11.651942197998595,83.06138865472205,41.13995994179799,0.7870770863391863
5.6247495604649025,5.921046592616627,115.89727869583793,26.052864226855952,0.799213334357142
2.6701243834223827,2.704001202836942,85.01154882565862,32.45330453131867,0.08672922810163974
8.631554143895185,14.731055120528868,85.95497899433667,10.10389561822011,0.2730827372909601
0.40481030367388693,14.528594566117869,63.72662149953933,40.25821337599625,0.007243254831207135
6.406717993214218,11.405783385234438,108.17335603017341,1.2203113755617945,0.7240025009774033
2.1377931293887866,2.8433528231117973,101.85405167900309,22.77837704183257,0.724607215394818
3.942515303150498,3.56520857357863,35.980154086092156,34.09665995948088,0.9720076620746407
8.073343935231932,10.818476726216621,82.5320621127132,39.01659775798715,0.6571122614011693
3.8812369614736135,7.702931837515545,32.239366290599335,30.544465238616603,0.620477223152462
7.271502773821289,14.225686929797817,79.66468623436563,8.20469054940347,0.8882526218867569
9.622092115755153,2.3758130355768294,2.869708702699776,26.372902591094505,0.48170233085117986
9.054642472772986,8.952051936936325,115.70755459652844,8.08704426569432,0.8715075580536162
6.988525204851717,1.7808875480903583,93.6111586152652,11.365497294585197,0.7227370370593388
9.617362457410549,10.653324204070838,94.27887467284955,49.18387227362358,0.02989379349332344
0.21097261394969746,1.118074051211716,73.76180741756271,32.27759866015882,0.20948787926117307
0.5985659277642972,14.581934079579948,119.53595245813113,4.960462306884683,0.8935745113660637
5.968691557948342,10.77310826484541,55.75806070912794,29.272086869420672,0.40066819460253467
4.340170007074865,14.730949646005536,76.92579980961754,31.625075252118535,0.1790527746567384
3.712892561254325,8.394647756411668,60.18203129981191,5.403865157890186,0.7558105870570568
1.7699559640414804,8.791034771919408,32.24693976599462,26.19710587393145,0.6137855855329867
2.3442240811664616,6.210800057527516,48.624484274054815,39.51336245833581,0.8360808164075725
7.720995026991803,3.6922275431995946,97.11765884728933,37.16040642998354,0.3674718772540385
0.642039452313467,5.018249832471261,59.14899038934451,10.602360201165368,0.5014988807853473
7.045827887403475,13.373394803329946,84.41318650779405,36.39811367703844,0.6458339892037994
5.317178763366773,5.948189930112041,77.4030720332359,37.8555166023619,0.9719025778910703
7.252670205277857,12.787034838584248,51.855490521946805,15.988235943051965,0.24159077848951327
8.41098306550547,5.772314722780603,38.10619325273388,39.891121793281634,0.18472575035802086
6.364209962740233,12.311266226944024,115.33981255978573,46.454128505791736,0.2588261979520532
7.75668289287714,12.504098834886767,101.18665163332847,24.59539869020028,0.2784160636626142
5.087384238527011,1.0010337302731722,81.49839579205782,39.652298281740705,0.19677911949763272
8.153175425760109,2.6135977841959637,47.75573659735787,46.372463375566674,0.8323530687176448
7.862994696173014,7.357204353642009,7.038230230538605,30.601452813571186,0.26017310856877573
7.1038372606042515,1.710400108808993,7.368314821509663,8.69265294386959,0.21023724398320953
9.133643929128683,12.294934424880907,45.76160720587977,34.279936927767885,0.7970334131901838
1.1701012651616924,5.435798061416509,4.892910072144372,47.011220174795035,0.8652149744492011
0.41492547766400967,9.014367641621973,54.38902312818013,49.79051860412265,0.15851451611934408
9.481356698457677,3.9581726080935535,73.25200059720791,23.839500770302706,0.93796231547933
4.483205410974905,5.2420849402622185,39.44630338040153,8.007280050337895,0.9265869291362191
2.151608767165046,11.167319768115282,48.126550190906585,29.21416991123978,0.4296130831852465
3.0644421877728227,7.688480237653139,83.00285013796989,20.88085363898034,0.018127986456853207
5.083908220480065,13.743319643460358,23.588183210679535,34.925267554993724,0.5949227444391046
3.581449783052941,14.638328595519456,86.22581423345571,28.631100946054516,0.19742268806062713
4.628626089205608,8.680646035991035,118.65176824208712,26.64501430856217,0.06750565821206989
2.3836673550432375,8.464249355235035,114.21570177089215,37.38453695732977,0.13456466200526052
5.1974246571450875,8.069051182030364,38.20098434939447,20.12084685232633,0.9478813305691189
7.731501142445064,13.4899939716355,17.59383630388657,2.9225999611521667,0.9672637404906396
4.420699522123714,1.303662932613929,76.96638721528541,16.99489423487223,0.34374238121950396
3.4216113525607987,3.851626225082292,26.564421555250846,35.412776989184145,0.9601210456851121
9.636974887972054,8.856410018061592,25.29386646291425,24.979763704861675,0.30665103430507834
6.9504300180855125,7.857307243192081,81.17148763480547,6.750241586711963,0.6338352507364586
2.5765308980432415,7.767524697991046,54.457234601122934,30.097042910349543,0.606198658086264
4.950033499641531,5.531544215857098,109.14227538840444,9.418395499428145,0.6586329865791549
4.838767653004463,10.985488861769976,119.1050786879263,30.0265797707634,0.0951557739944836
2.4602987552584623,1.8884969744022624,49.64413436879984,43.74888689728482,0.20116059893835114
1.6926261225968422,3.1600708256651684,63.90629636103429,19.01808327410729,0.41493220458616065
1.4063790834279035,10.47970540641522,113.26851871386349,35.4269464111666,0.20145822050091022
8.2565627313217,2.4883653473573073,66.06588400444,11.639119825083261,0.2927949197514993
8.54024616802383,6.17313275191502,21.89952976810675,17.02977977988368,0.8100433142600161
8.345327128046275,7.415250903555362,6.025989811972461,41.75785254766803,0.7525030006782366
4.241202578472608,4.348138797137615,117.14648206362422,16.14540293014996,0.11778752392649361
3.7154463132861033,4.438657191821996,55.908461654313186,18.06819645280179,0.9631739657057983
3.1542034389009053,14.090190326408619,93.09179504817796,49.20003118918912,0.14972922717126314
6.273048013744054,11.373812672275793,3.671425242610913,20.871322660098627,0.5721299539963193
3.976836999933064,6.380429195780444,43.888192913796566,41.16373966561297,0.512019985378498
2.7215523565434454,8.872707268643804,82.40981305435176,48.68576850881149,0.17247055059617644
8.39395822586931,3.089709929527741,63.19868828514971,2.4798723812396286,0.8480089362473362
8.31629207680904,7.055492540960457,89.04205364831286,19.586432467699794,0.6270033696955493
4.2967093919854475,9.189763321377603,9.328955949961134,48.722371009698776,0.31648809917990783
4.213787513640177,3.6015546752008163,43.06441331969475,30.028142366737796,0.730604464553759
1.9844748303914221,10.85988925253366,56.078628133585575,5.062874525535632,0.7179055295469033
6.252962151222234,14.011742215674428,59.35954776928376,14.774020100621982,0.2516721968056206
6.860589488007995,8.102071802498635,2.4301088853978703,6.824770101414407,0.7531571300862033
2.432310744764117,2.300546559938022,6.8093231920371355,23.574458456256398,0.8952838808758279
3.723535341199221,12.611487562358807,56.86934828128195,34.186813823460426,0.24981346510861535
7.208754215290182,7.474776042414863,68.94758390115618,46.81023031194964,0.010834843993408838
9.6231427035728,1.7297300104678943,73.07135991386646,49.29665204418832,0.35220279100385177
9.20689593107926,5.5390272563648555,2.1319001751135414,12.161903367770504,0.1630085988151173
6.962041085335142,1.458811536294421,5.018537815696611,48.008978184729145,0.5127654052604463
2.4245905317997676,12.39759562211559,52.204650093673244,27.325158334862948,0.3901282283014702
0.25245548857144107,8.437515289891827,12.454797600783474,38.28946113962823,0.03699964353584029
5.754856600918262,7.063316002614014,36.097461749291654,36.97409698394497,0.9075336322793892
6.184346256040412,2.7547101531648375,110.34715265336871,17.519818923044866,0.38257881433062346
1.7287113716245552,13.080364437148123,49.94578891662742,1.5685217551762887,0.7832251080926252
7.08406676381222,10.495257673530611,60.43188696379349,8.723802192839148,0.31937456819735843
4.464710036088507,5.472456450534407,115.06723025451332,21.01791180152918,0.09583471920393083
0.9007811664675623,7.922227286335957,35.65645850213635,3.0765574867974266,0.4532487781215634
6.855950321243215,7.981614060092896,42.20009478223693,20.673789611782123,0.0502335573484155
3.928255404458184,5.267531454606235,48.060851347381536,26.273388587823977,0.23745798739999735
9.680038051475167,14.2142735596219,66.9218101479039,12.640849536488542,0.45181709867521413
5.662944221529597,8.206847300146574,17.802019948275507,23.236587319839753,0.613045754617368
7.20788919841817,14.107774408012292,44.31411284550882,17.776366257242376,0.8998926677916633
5.9756165771497,13.613202426300425,37.49103498034125,41.421410252732876,0.4907083524083583
0.5052014730242577,12.52307688919378,114.11631847186645,17.0844993686894,0.33737967403827485
3.8868060912802758,12.534310622722597,49.50099379510014,35.7002056145317,0.9340866844728536
3.3155023445936838,4.660228247667392,9.049427293095729,42.694675411225624,0.26136066093616983
3.6207115544286967,14.962169650422778,116.01288983635871,45.83125237309796,0.1789635183730719
1.9421499243559746,14.983206966132947,18.751032391720884,20.673690066255872,0.9744594639190223
0.9117575043667625,5.771802035020108,44.22974425346238,45.127023736875245,0.9236130643378719
8.996291135483455,14.886799535673081,7.018401429791821,19.616280297357726,0.6378135608504155
1.3720915163129983,12.49139417033722,108.9441248436778,23.666371497889564,0.06269862546775196
8.428346595638159,8.235262547776884,118.94183108180331,44.17064596541653,0.43912192537246775
5.411337637082901,6.347349945694869,96.33354911172377,32.14864668875528,0.7008079336091244
6.2481886653046415,8.368664027998076,27.3210775695906,11.948995671204814,0.3220752321946099
2.513937854290221,1.8386187633500795,40.96772096949798,26.78284128235192,0.8604439110117658
1.901656228380077,9.829037704260534,91.68003079671097,13.12155023127609,0.714838810818636
8.75977530546066,4.0504604195046525,18.554670892081045,11.51309718369059,0.5147596635158752
6.843899452889616,8.660969087554925,75.37198736937867,47.56801473403801,0.27694222859126905
7.147572100486978,13.372176969220043,95.69832707492043,10.307929303807956,0.16505453597555286
3.435783182264874,5.747222072389956,69.53416221501365,46.20869963211888,0.23247399494702625
1.923693452893282,11.169059796518557,4.342816276721244,43.58876091808967,0.13359808785700023
4.175612622197102,3.4378769221705063,99.29153176966459,49.83898107982175,0.5916461944682684
1.1233524873213179,10.97442427310016,43.16458879698749,25.865701004931562,0.9376567969246425
8.634229700756961,8.331522924663378,85.94676929659985,40.03581518904061,0.9268498948295466
2.2672228928207274,1.4846551320869852,72.43212298245336,19.88705007515091,0.8360295128326443
7.36547505789598,9.193445447052868,29.970021630044158,0.2686309638857354,0.5094142019295356
6.680416976769093,13.737833498429783,38.72074339916487,11.640917142378026,0.054185919717492426
0.7516786266837947,10.725237175662691,78.62759324218658,38.55455764241266,0.2865246475407842
3.8748873726201727,11.86994706629391,1.4765968879574176,1.8153857534938367,0.08106827668144256
6.788249152436336,2.7645373293416826,30.7279169528856,14.032305691066933,0.4814925537224777
2.315989094563493,5.736951611898627,68.59924426886136,4.114895666975821,0.625708104533803
6.539673912489054,2.0010003366531217,99.59056606383922,3.8688252638077736,0.7263907309963844
1.24202540032591,4.018243521689957,117.04765196357337,38.000864858136865,0.1522030781271908
3.551190311983906,6.667739379703104,35.65877241908583,28.00080144567484,0.1908116970564332
8.651178634565085,7.649618472643919,80.31883945272999,26.20130651524092,0.7333847780191118
0.8592594126832028,1.183576845040069,66.98540035590501,36.53103298336872,0.13675247760076537
5.125095540045698,9.563002708905856,54.7210009474144,34.77491161773998,0.8477787712337154
7.446866048323545,8.35473122596047,60.2587394309814,46.83624680808062,0.3829567939493248
8.849066977951269,2.7649366976679897,118.57580289782575,16.91240955094851,0.4406206464508672
1.3689954953409187,2.215044089152247,11.438310464762385,7.691066330739743,0.7703541230769858
1.166496378868683,13.076832990925581,81.77125268821213,43.886871247661276,0.30851155287935517
2.064442034136139,5.3745442786264785,106.37482788750458,13.253100039510162,0.019396690083535506
5.125961501373237,6.6637511327806545,33.390083112048494,29.261877951670684,0.08028946656839764
0.16566082172625435,5.325631932744378,107.77149207247727,3.0513532809954502,0.01898062211542928
4.416606335613134,11.392967385189099,56.44394209849744,43.70292173716033,0.6968900307431191
8.970908376723958,4.186892832580289,46.790805209316716,28.03060963435663,0.795112433335077
0.6124968627495977,11.609434949124072,107.39956249789788,18.05918647438119,0.6866675310291112
2.2783767539636837,13.707349280344152,85.39380367169753,24.27760158784248,0.470128230467884
9.067015894999232,5.238362663252442,96.81655109068107,4.110947445852492,0.03366080753466805
4.239442035195372,10.769548726361084,47.714322261918866,28.7170225716073,0.8597282065708831
3.872228147625007,13.051308710404161,15.50456703098619,22.101211948411503,0.11232836473561436
7.7618611229321814,10.356279981757233,77.94912708821352,37.5951781357771,0.788025918272484
2.0789125258075556,14.502487483271985,21.77484043216477,12.043438993553812,0.5974398641312989
1.4239857502519868,11.331574241148232,90.42731102276669,23.301009570990665,0.4595649878182363
5.752693640485639,13.427757526147774,46.780177214767825,12.74728515237576,0.296856305465387
5.482798163270261,1.0091519930411883,117.16470009952353,37.36555514238356,0.9680405066315579
0.8660208669303744,10.967622441777536,119.7791625486737,34.72768307414755,0.5057166285932074
6.327617337465451,10.733063481914053,30.059029521848288,28.396828847907884,0.042607112270601544
5.287283255103036,3.1365950623662133,71.34441184993537,12.80372839162322,0.3813718416246148
6.337429036878858,14.12518430606488,36.26049544631731,45.98839626964631,0.9665213746927097
6.8129400234671005,13.556067906838088,113.52959205881383,24.11957646313261,0.37692298500665355
7.58565685086702,9.810015812921007,28.282414409400133,2.699617899080881,0.23549877556363719
5.122667911849887,10.254423405992437,109.60969149975614,10.78396606697279,0.5570887618837004
9.582726080946799,2.85803521296986,96.1145114585657,9.257825162642936,0.09174955826334064
1.7094203255777252,1.470235732784102,100.792869975438,27.01702522973092,0.660813179466182
4.843033726334175,8.881366943034617,47.40578434455294,7.672861955105442,0.2578088155516072
1.0375927905065403,6.966901525992549,102.71991299464824,37.52631748413289,0.2799869370246907
7.016378387788615,13.686987043693058,0.4903781729514334,3.3627806807948692,0.5781541399692955
6.43356350087975,5.625482502565841,117.16988397812473,45.23566789483172,0.5667409805281981
9.521407425197143,7.428279784924731,72.01746646832954,20.74721803783729,0.7088419363991587
7.682668518990946,5.12468948724398,20.624080179300034,25.655829361590467,0.9894421596186085
6.834502245464884,1.060739577952541,8.854819812319693,45.177372209672214,0.3892686309572877
4.961736800317479,11.467997866141676,100.21041896092453,12.074622088887981,0.4738722899804506
0.22714013976580683,3.2155903873711034,35.83525542737354,37.28337261783958,0.5431235042405119
7.791576447985394,3.908278930723486,79.5781091004493,8.910463237947058,0.7733392017242842
8.937762416499183,9.592742039868222,94.51649248872025,7.128420924370438,0.2469133107995929
8.15464059849176,8.774436677184926,24.02712545080409,6.076518942342451,0.2667943126796709
3.8245986877570033,4.943651590768256,2.944302849128997,25.8157840601905,0.6014863216919172
6.3961286991229205,5.887805227232743,92.01239954698411,16.127957199396526,0.27404378928793793
1.9231733269485327,12.14216318182735,88.50295628361926,37.67590501521224,0.1570951776754258
3.7930151929142024,12.207445098859578,37.65817832262721,45.77886087398018,0.04321471978075486
9.42514234835984,7.385032702905542,81.96513390779147,28.67849934460477,0.882729295344229
0.526999409474529,11.445351908548881,102.80498085839885,27.133208294168714,0.10255924005685535
8.08084922628432,9.154810070838916,85.33001286243842,3.511295084192806,0.6150975574580948
0.6346215598823737,5.805305788227355,0.9843901954498158,1.082489669628206,0.6639548930104461
4.220672091388202,3.5739800118184424,17.694259665410236,16.801721131801933,0.46939951173852734
1.8285142396514384,1.7990491107686633,52.85998005502934,46.59075910446849,0.6890400162114366
1.4747552211695067,7.0211380189801424,107.24781461106006,18.599230731980775,0.15249144860097652
1.052236672066579,1.3102427624495023,14.19188627730556,2.9356474550910616,0.5955239514406121
1.2173240146832618,6.948627224190728,84.18851680522768,21.42824124230609,0.29381723402721016
6.9730592251826,8.415923374565832,53.20103376104545,46.0169718625742,0.29247967075829717
7.753968951056193,8.425548146844777,97.93203743320011,20.545018599875743,0.5499789188430575
6.082785749485305,4.698770405599397,84.85413519891571,24.780241957522747,0.5680268634027679
0.2268443794450824,2.116616439915345,79.75328031044731,21.93982200438846,0.5771881440157459
5.9170010048392925,3.0315742531190963,29.18446598714339,37.660466050766345,0.7423076175776706
8.350341687622802,3.7238063487402155,48.89717103593867,12.722013020519979,0.1324723827481019
4.282344486688187,13.631740673843924,71.7624466349802,29.88129946043353,0.7286651487398127
0.8817154126103609,2.0867444740902226,89.13504029001687,27.996151213479475,0.3333113797981645
9.816406403440572,1.677972215715654,86.26411301629996,28.909998888395837,0.9980808848787068
9.360142988553314,8.049125530942124,110.01089333310534,5.923207178588669,0.7613643666398869
3.463531698547707,5.586827419052586,50.69717216973978,6.124168097203075,0.8813138229355206
8.628388147839647,7.576483887895728,116.08667482166285,43.759381461256794,0.1034991094267439
0.5508838214124097,4.198595432444558,6.797258829513679,27.022942867255185,0.18866626065513992
4.763325199218608,6.9592950322464215,93.00388886839633,20.577542210070227,0.8908709710232214
4.97692147256256,4.700330367959892,29.61645750266004,30.717394336306132,0.6429559972778633
2.743709829067027,13.574156739569291,52.39294214169058,44.724179860309974,0.360749764396461
6.762612863655683,3.4961257324951847,27.784157372643627,47.1308541884958,0.7991550837324756
2.38913806386485,13.822641335784482,47.53968561508551,16.64938665367009,0.5141763560320659
4.1428344433626485,8.609569541261322,114.697132038271,8.281676015607282,0.9902879315274251
6.731108999534293,10.59655608876106,111.63779103637461,16.8824068302589,0.37919161828843817
8.616820473887813,2.049037221181209,16.327968392187913,5.188364842823695,0.5724324403974472
2.2173739327871624,3.0726277973990586,10.505329543215897,25.63162258588533,0.6807097673991104
6.751446769455844,3.8751600084180122,105.05996616380293,16.43650973378388,0.9192660597383978
6.16682233203696,1.1746927028565604,98.20327417490739,47.93504561122833,0.9265418823944811
5.460432658944024,12.056136660253019,14.629937216518414,1.7043724075516742,0.23360626762262848
4.475268978174561,8.899058886254824,79.58456902834405,18.678552711753582,0.8111808510209787
7.044375103826427,4.5552379092976825,93.07085768443596,34.6853121198912,0.31666771520413484
1.1008393937711634,7.068899021345898,75.73906167426475,3.893445258777101,0.08161606543907707
3.2694284072284634,14.572538844201034,84.03314075434498,45.25070550175014,0.9277815809223536
7.055372334437651,12.988072017742665,12.393309620896243,28.033563359513273,0.5557148943802557
2.4360996771852275,9.322889836793985,59.51599030669467,19.854125360216884,0.38348924050641453
7.529333922737589,9.576963370159241,4.887023486902877,24.55331576662474,0.739862400707087
5.162659259502413,11.379404019028101,93.60933732578805,33.09300829402163,0.5640813224722897
3.7802618501421454,12.630601318522107,32.90856422203853,15.079682762431085,0.6856376419785452
2.517095974062832,4.183907910894222,104.98423197558009,9.029279327312107,0.40737706141319285
3.190048975145898,14.099184076796133,6.383842754910107,20.970711942821644,0.5747425250384399
